"","Ensembl_ID","Symbol"
"605","MI0025923","hsa-mir-8087"
"606","MIMAT0031014","hsa-miR-8087"
"607","MI0003623","hsa-mir-610"
"608","MIMAT0003278","hsa-miR-610"
"609","MI0025904","hsa-mir-8068"
"610","MIMAT0030995","hsa-miR-8068"
"611","MI0017320","hsa-mir-1343"
"612","MIMAT0019776","hsa-miR-1343-3p"
"613","MIMAT0027038","hsa-miR-1343-5p"
"614","MI0016991","hsa-mir-3973"
"615","MIMAT0019358","hsa-miR-3973"
"616","MI0003933","hsa-mir-670"
"617","MIMAT0010357","hsa-miR-670-5p"
"618","MIMAT0026640","hsa-miR-670-3p"
"619","MI0000473","hsa-mir-129-2"
"620","MIMAT0000242","hsa-miR-129-5p"
"621","MIMAT0004605","hsa-miR-129-2-3p"
"622","MI0023614","hsa-mir-7154"
"623","MIMAT0028218","hsa-miR-7154-5p"
"624","MIMAT0028219","hsa-miR-7154-3p"
"625","MI0017321","hsa-mir-4688"
"626","MIMAT0019777","hsa-miR-4688"
"627","MI0014189","hsa-mir-3160-1"
"628","MIMAT0015034","hsa-miR-3160-3p"
"629","MIMAT0019212","hsa-miR-3160-5p"
"630","MI0014190","hsa-mir-3160-2"
"631","MIMAT0019212_1","hsa-miR-3160-5p"
"632","MIMAT0015034_1","hsa-miR-3160-3p"
"633","MI0019138","hsa-mir-5582"
"634","MIMAT0022279","hsa-miR-5582-5p"
"635","MIMAT0022280","hsa-miR-5582-3p"
"636","MI0022590","hsa-mir-6745"
"637","MIMAT0027391","hsa-miR-6745"
"638","MI0016848","hsa-mir-4487"
"639","MIMAT0019021","hsa-miR-4487"
"640","MI0014191","hsa-mir-3161"
"641","MIMAT0015035","hsa-miR-3161"
"642","MI0021272","hsa-mir-6128"
"643","MIMAT0024611","hsa-miR-6128"
"644","MI0000448","hsa-mir-130a"
"645","MIMAT0004593","hsa-miR-130a-5p"
"646","MIMAT0000425","hsa-miR-130a-3p"
"647","MI0014192","hsa-mir-3162"
"648","MIMAT0015036","hsa-miR-3162-5p"
"649","MIMAT0019213","hsa-miR-3162-3p"
"650","MI0022215","hsa-mir-6503"
"651","MIMAT0025462","hsa-miR-6503-5p"
"652","MIMAT0025463","hsa-miR-6503-3p"
"653","MI0016849","hsa-mir-4488"
"654","MIMAT0019022","hsa-miR-4488"
"655","MI0003624","hsa-mir-611"
"656","MIMAT0003279","hsa-miR-611"
"657","MI0008329","hsa-mir-1908"
"658","MIMAT0007881","hsa-miR-1908-5p"
"659","MIMAT0026916","hsa-miR-1908-3p"
"660","MI0022591","hsa-mir-6746"
"661","MIMAT0027392","hsa-miR-6746-5p"
"662","MIMAT0027393","hsa-miR-6746-3p"
"663","MI0022592","hsa-mir-6747"
"664","MIMAT0027394","hsa-miR-6747-5p"
"665","MIMAT0027395","hsa-miR-6747-3p"
"666","MI0022593","hsa-mir-6748"
"667","MIMAT0027396","hsa-miR-6748-5p"
"668","MIMAT0027397","hsa-miR-6748-3p"
"669","MI0022226","hsa-mir-6514"
"670","MIMAT0025484","hsa-miR-6514-5p"
"671","MIMAT0025485","hsa-miR-6514-3p"
"672","MI0023615","hsa-mir-7155"
"673","MIMAT0028220","hsa-miR-7155-5p"
"674","MIMAT0028221","hsa-miR-7155-3p"
"675","MI0006327","hsa-mir-1237"
"676","MIMAT0005592","hsa-miR-1237-3p"
"677","MIMAT0022946","hsa-miR-1237-5p"
"678","MI0033416","hsa-mir-10392"
"679","MIMAT0041615","hsa-miR-10392-5p"
"680","MIMAT0041616","hsa-miR-10392-3p"
"681","MI0000234","hsa-mir-192"
"682","MIMAT0000222","hsa-miR-192-5p"
"683","MIMAT0004543","hsa-miR-192-3p"
"684","MI0000732","hsa-mir-194-2"
"685","MIMAT0000460_1","hsa-miR-194-5p"
"686","MIMAT0004671","hsa-miR-194-3p"
"687","MI0022595","hsa-mir-6750"
"688","MIMAT0027400","hsa-miR-6750-5p"
"689","MIMAT0027401","hsa-miR-6750-3p"
"690","MI0022594","hsa-mir-6749"
"691","MIMAT0027398","hsa-miR-6749-5p"
"692","MIMAT0027399","hsa-miR-6749-3p"
"693","MI0022726","hsa-mir-6879"
"694","MIMAT0027658","hsa-miR-6879-5p"
"695","MIMAT0027659","hsa-miR-6879-3p"
"696","MI0022596","hsa-mir-6751"
"697","MIMAT0027402","hsa-miR-6751-5p"
"698","MIMAT0027403","hsa-miR-6751-3p"
"699","MI0003625","hsa-mir-612"
"700","MIMAT0003280","hsa-miR-612"
"701","MI0017323","hsa-mir-4690"
"702","MIMAT0019779","hsa-miR-4690-5p"
"703","MIMAT0019780","hsa-miR-4690-3p"
"704","MI0016850","hsa-mir-4489"
"705","MIMAT0019023","hsa-miR-4489"
"706","MI0014193","hsa-mir-3163"
"707","MIMAT0015037","hsa-miR-3163"
"708","MI0022707","hsa-mir-6860"
"709","MIMAT0027622","hsa-miR-6860"
"710","MI0022597","hsa-mir-6752"
"711","MIMAT0027404","hsa-miR-6752-5p"
"712","MIMAT0027405","hsa-miR-6752-3p"
"713","MI0022964","hsa-mir-7113"
"714","MIMAT0028123","hsa-miR-7113-5p"
"715","MIMAT0028124","hsa-miR-7113-3p"
"716","MI0017324","hsa-mir-4691"
"717","MIMAT0019781","hsa-miR-4691-5p"
"718","MIMAT0019782","hsa-miR-4691-3p"
"719","MI0022598","hsa-mir-6753"
"720","MIMAT0027406","hsa-miR-6753-5p"
"721","MIMAT0027407","hsa-miR-6753-3p"
"722","MI0014194","hsa-mir-3164"
"723","MIMAT0015038","hsa-miR-3164"
"724","MI0006354","hsa-mir-548k"
"725","MIMAT0005882","hsa-miR-548k"
"726","MI0016065","hsa-mir-3664"
"727","MIMAT0018086","hsa-miR-3664-5p"
"728","MIMAT0019220","hsa-miR-3664-3p"
"729","MI0022599","hsa-mir-6754"
"730","MIMAT0027408","hsa-miR-6754-5p"
"731","MIMAT0027409","hsa-miR-6754-3p"
"732","MI0014195","hsa-mir-3165"
"733","MIMAT0015039","hsa-miR-3165"
"734","MI0000261","hsa-mir-139"
"735","MIMAT0000250","hsa-miR-139-5p"
"736","MIMAT0004552","hsa-miR-139-3p"
"737","MI0017325","hsa-mir-4692"
"738","MIMAT0019783","hsa-miR-4692"
"739","MI0016851","hsa-mir-548al"
"740","MIMAT0019024","hsa-miR-548al"
"741","MI0017329","hsa-mir-4696"
"742","MIMAT0019790","hsa-miR-4696"
"743","MI0000808","hsa-mir-326"
"744","MIMAT0000756","hsa-miR-326"
"745","MI0005543","hsa-mir-708"
"746","MIMAT0004926","hsa-miR-708-5p"
"747","MIMAT0004927","hsa-miR-708-3p"
"748","MI0019133","hsa-mir-5579"
"749","MIMAT0022269","hsa-miR-5579-5p"
"750","MIMAT0022270","hsa-miR-5579-3p"
"751","MI0015831","hsa-mir-4300"
"752","MIMAT0016853","hsa-miR-4300"
"753","MI0022600","hsa-mir-6755"
"754","MIMAT0027410","hsa-miR-6755-5p"
"755","MIMAT0027411","hsa-miR-6755-3p"
"756","MI0014196","hsa-mir-3166"
"757","MIMAT0015040","hsa-miR-3166"
"758","MI0016852","hsa-mir-4490"
"759","MIMAT0019025","hsa-miR-4490"
"760","MI0006396","hsa-mir-1261"
"761","MIMAT0005913","hsa-miR-1261"
"762","MI0006371","hsa-mir-1304"
"763","MIMAT0005892","hsa-miR-1304-5p"
"764","MIMAT0022720","hsa-miR-1304-3p"
"765","MI0006361","hsa-mir-548l"
"766","MIMAT0005889","hsa-miR-548l"
"767","MI0014197","hsa-mir-1260b"
"768","MIMAT0015041","hsa-miR-1260b"
"769","MI0016427","hsa-mir-3920"
"770","MIMAT0018195","hsa-miR-3920"
"771","MI0017326","hsa-mir-4693"
"772","MIMAT0019784","hsa-miR-4693-5p"
"773","MIMAT0019785","hsa-miR-4693-3p"
"774","MI0016853","hsa-mir-4491"
"775","MIMAT0019026","hsa-miR-4491"
"776","MI0000742","hsa-mir-34b"
"777","MIMAT0000685","hsa-miR-34b-5p"
"778","MIMAT0004676","hsa-miR-34b-3p"
"779","MI0000743","hsa-mir-34c"
"780","MIMAT0000686","hsa-miR-34c-5p"
"781","MIMAT0004677","hsa-miR-34c-3p"
"782","MI0015828","hsa-mir-4301"
"783","MIMAT0016850","hsa-miR-4301"
"784","MI0022550","hsa-mir-6716"
"785","MIMAT0025844","hsa-miR-6716-5p"
"786","MIMAT0025845","hsa-miR-6716-3p"
"787","MI0016854","hsa-mir-4492"
"788","MIMAT0019027","hsa-miR-4492"
"789","MI0022601","hsa-mir-6756"
"790","MIMAT0027412","hsa-miR-6756-5p"
"791","MIMAT0027413","hsa-miR-6756-3p"
"792","MI0000446","hsa-mir-125b-1"
"793","MIMAT0000423","hsa-miR-125b-5p"
"794","MIMAT0004592","hsa-miR-125b-1-3p"
"795","MI0000061","hsa-let-7a-2"
"796","MIMAT0000062","hsa-let-7a-5p"
"797","MIMAT0010195","hsa-let-7a-2-3p"
"798","MI0033673","hsa-mir-10526"
"799","MIMAT0041996","hsa-miR-10526-3p"
"800","MI0000102","hsa-mir-100"
"801","MIMAT0000098","hsa-miR-100-5p"
"802","MIMAT0004512","hsa-miR-100-3p"
"803","MI0016855","hsa-mir-4493"
"804","MIMAT0019028","hsa-miR-4493"
"805","MI0014198","hsa-mir-3167"
"806","MIMAT0015042","hsa-miR-3167"
"807","MI0020367","hsa-mir-6090"
"808","MIMAT0023715","hsa-miR-6090"
"809","MI0025888","hsa-mir-8052"
"810","MIMAT0030979","hsa-miR-8052"
"811","MI0017330","hsa-mir-4697"
"812","MIMAT0019791","hsa-miR-4697-5p"
"813","MIMAT0019792","hsa-miR-4697-3p"
"814","MI0016049","hsa-mir-3649"
"815","MIMAT0018069","hsa-miR-3649"
"816","MI0000650","hsa-mir-200c"
"817","MIMAT0004657","hsa-miR-200c-5p"
"818","MIMAT0000617","hsa-miR-200c-3p"
"819","MI0000457","hsa-mir-141"
"820","MIMAT0004598","hsa-miR-141-5p"
"821","MIMAT0000432","hsa-miR-141-3p"
"822","MI0015975","hsa-mir-1244-3"
"823","MIMAT0005896","hsa-miR-1244"
"824","MI0031511","hsa-mir-1244-4"
"825","MIMAT0005896_1","hsa-miR-1244"
"826","MI0003626","hsa-mir-613"
"827","MIMAT0003281","hsa-miR-613"
"828","MI0003627","hsa-mir-614"
"829","MIMAT0003282","hsa-miR-614"
"830","MI0016992","hsa-mir-3974"
"831","MIMAT0019359","hsa-miR-3974"
"832","MI0005712","hsa-mir-920"
"833","MIMAT0004970","hsa-miR-920"
"834","MI0015833","hsa-mir-4302"
"835","MIMAT0016855","hsa-miR-4302"
"836","MI0025521","hsa-mir-7851"
"837","MIMAT0030426","hsa-miR-7851-3p"
"838","MI0017331","hsa-mir-4698"
"839","MIMAT0019793","hsa-miR-4698"
"840","MI0016856","hsa-mir-4494"
"841","MIMAT0019029","hsa-miR-4494"
"842","MI0022217","hsa-mir-6505"
"843","MIMAT0025466","hsa-miR-6505-5p"
"844","MIMAT0025467","hsa-miR-6505-3p"
"845","MI0006353","hsa-mir-1291"
"846","MIMAT0005881","hsa-miR-1291"
"847","MI0017334","hsa-mir-4701"
"848","MIMAT0019798","hsa-miR-4701-5p"
"849","MIMAT0019799","hsa-miR-4701-3p"
"850","MI0006355","hsa-mir-1293"
"851","MIMAT0005883","hsa-miR-1293"
"852","MI0031826","hsa-mir-9898"
"853","MIMAT0039318","hsa-miR-9898"
"854","MI0022602","hsa-mir-6757"
"855","MIMAT0027414","hsa-miR-6757-5p"
"856","MIMAT0027415","hsa-miR-6757-3p"
"857","MI0000279","hsa-mir-196a-2"
"858","MIMAT0000226","hsa-miR-196a-5p"
"859","MIMAT0004562","hsa-miR-196a-3p"
"860","MI0003628","hsa-mir-615"
"861","MIMAT0004804","hsa-miR-615-5p"
"862","MIMAT0003283","hsa-miR-615-3p"
"863","MI0017335","hsa-mir-3198-2"
"864","MIMAT0015083","hsa-miR-3198"
"865","MI0000811","hsa-mir-148b"
"866","MIMAT0004699","hsa-miR-148b-5p"
"867","MIMAT0000759","hsa-miR-148b-3p"
"868","MI0006318","hsa-mir-1228"
"869","MIMAT0005582","hsa-miR-1228-5p"
"870","MIMAT0005583","hsa-miR-1228-3p"
"871","MI0022603","hsa-mir-6758"
"872","MIMAT0027416","hsa-miR-6758-5p"
"873","MIMAT0027417","hsa-miR-6758-3p"
"874","MI0003629","hsa-mir-616"
"875","MIMAT0003284","hsa-miR-616-5p"
"876","MIMAT0004805","hsa-miR-616-3p"
"877","MI0022604","hsa-mir-6759"
"878","MIMAT0027418","hsa-miR-6759-5p"
"879","MIMAT0027419","hsa-miR-6759-3p"
"880","MI0000750","hsa-mir-26a-2"
"881","MIMAT0000082","hsa-miR-26a-5p"
"882","MIMAT0004681","hsa-miR-26a-2-3p"
"883","MI0021259","hsa-mir-6125"
"884","MIMAT0024598","hsa-miR-6125"
"885","MI0000434","hsa-let-7i"
"886","MIMAT0000415","hsa-let-7i-5p"
"887","MIMAT0004585","hsa-let-7i-3p"
"888","MI0033674","hsa-mir-10527"
"889","MIMAT0041997","hsa-miR-10527-5p"
"890","MI0003630","hsa-mir-548c"
"891","MIMAT0004806","hsa-miR-548c-5p"
"892","MIMAT0003285","hsa-miR-548c-3p"
"893","MI0016688","hsa-mir-548z"
"894","MIMAT0018446","hsa-miR-548z"
"895","MI0020351","hsa-mir-6074"
"896","MIMAT0023699","hsa-miR-6074"
"897","MI0022214","hsa-mir-6502"
"898","MIMAT0025460","hsa-miR-6502-5p"
"899","MIMAT0025461","hsa-miR-6502-3p"
"900","MI0006426","hsa-mir-1279"
"901","MIMAT0005937","hsa-miR-1279"
"902","MI0016417","hsa-mir-3913-1"
"903","MIMAT0018187","hsa-miR-3913-5p"
"904","MIMAT0019225","hsa-miR-3913-3p"
"905","MI0016418","hsa-mir-3913-2"
"906","MIMAT0018187_1","hsa-miR-3913-5p"
"907","MIMAT0019225_1","hsa-miR-3913-3p"
"908","MI0006434","hsa-mir-1252"
"909","MIMAT0005944","hsa-miR-1252-5p"
"910","MIMAT0026744","hsa-miR-1252-3p"
"911","MI0003631","hsa-mir-617"
"912","MIMAT0003286","hsa-miR-617"
"913","MI0003632","hsa-mir-618"
"914","MIMAT0003287","hsa-miR-618"
"915","MI0017332","hsa-mir-4699"
"916","MIMAT0019794","hsa-miR-4699-5p"
"917","MIMAT0019795","hsa-miR-4699-3p"
"918","MI0039499","hsa-mir-3059"
"919","MIMAT0048633","hsa-miR-3059-5p"
"920","MIMAT0048634","hsa-miR-3059-3p"
"921","MI0019307","hsa-mir-5700"
"922","MIMAT0022493","hsa-miR-5700"
"923","MI0025514","hsa-mir-7844"
"924","MIMAT0030419","hsa-miR-7844-5p"
"925","MI0003131","hsa-mir-492"
"926","MIMAT0002812","hsa-miR-492"
"927","MI0000812","hsa-mir-331"
"928","MIMAT0004700","hsa-miR-331-5p"
"929","MIMAT0000760","hsa-miR-331-3p"
"930","MI0016086","hsa-mir-3685"
"931","MIMAT0018113","hsa-miR-3685"
"932","MI0006386","hsa-mir-1251"
"933","MIMAT0005903","hsa-miR-1251-5p"
"934","MIMAT0026741","hsa-miR-1251-3p"
"935","MI0000453","hsa-mir-135a-2"
"936","MIMAT0000428","hsa-miR-135a-5p"
"937","MIMAT0037309","hsa-miR-135a-2-3p"
"938","MI0016857","hsa-mir-4495"
"939","MIMAT0019030","hsa-miR-4495"
"940","MI0015834","hsa-mir-4303"
"941","MIMAT0016856","hsa-miR-4303"
"942","MI0008195","hsa-mir-1827"
"943","MIMAT0006767","hsa-miR-1827"
"944","MI0016052","hsa-mir-3652"
"945","MIMAT0018072","hsa-miR-3652"
"946","MI0016429","hsa-mir-3922"
"947","MIMAT0018197","hsa-miR-3922-3p"
"948","MIMAT0019227","hsa-miR-3922-5p"
"949","MI0016858","hsa-mir-4496"
"950","MIMAT0019031","hsa-miR-4496"
"951","MI0003633","hsa-mir-619"
"952","MIMAT0003288","hsa-miR-619-3p"
"953","MIMAT0026622","hsa-miR-619-5p"
"954","MI0016859","hsa-mir-4497"
"955","MIMAT0019032","hsa-miR-4497"
"956","MI0022605","hsa-mir-6760"
"957","MIMAT0027420","hsa-miR-6760-5p"
"958","MIMAT0027421","hsa-miR-6760-3p"
"959","MI0022606","hsa-mir-6761"
"960","MIMAT0027422","hsa-miR-6761-5p"
"961","MIMAT0027423","hsa-miR-6761-3p"
"962","MI0016057","hsa-mir-3657"
"963","MIMAT0018077","hsa-miR-3657"
"964","MI0022708","hsa-mir-6861"
"965","MIMAT0027623","hsa-miR-6861-5p"
"966","MIMAT0027624","hsa-miR-6861-3p"
"967","MI0006362","hsa-mir-1302-1"
"968","MIMAT0005890_1","hsa-miR-1302"
"969","MI0022957","hsa-mir-7106"
"970","MIMAT0028109","hsa-miR-7106-5p"
"971","MIMAT0028110","hsa-miR-7106-3p"
"972","MI0022607","hsa-mir-6762"
"973","MIMAT0027424","hsa-miR-6762-5p"
"974","MIMAT0027425","hsa-miR-6762-3p"
"975","MI0003634","hsa-mir-620"
"976","MIMAT0003289","hsa-miR-620"
"977","MI0016824","hsa-mir-4472-2"
"978","MIMAT0018999","hsa-miR-4472"
"979","MI0006271","hsa-mir-1178"
"980","MIMAT0005823","hsa-miR-1178-3p"
"981","MIMAT0022940","hsa-miR-1178-5p"
"982","MI0016860","hsa-mir-4498"
"983","MIMAT0019033","hsa-miR-4498"
"984","MI0017333","hsa-mir-4700"
"985","MIMAT0019796","hsa-miR-4700-5p"
"986","MIMAT0019797","hsa-miR-4700-3p"
"987","MI0022958","hsa-mir-7107"
"988","MIMAT0028111","hsa-miR-7107-5p"
"989","MIMAT0028112","hsa-miR-7107-3p"
"990","MI0031830","hsa-mir-9902-1"
"991","MIMAT0039322","hsa-miR-9902"
"992","MI0041071","hsa-mir-9902-2"
"993","MIMAT0039322_1","hsa-miR-9902"
"994","MI0015832","hsa-mir-4304"
"995","MIMAT0016854","hsa-miR-4304"
"996","MI0025908","hsa-mir-8072"
"997","MIMAT0030999","hsa-miR-8072"
"998","MI0016412","hsa-mir-3908"
"999","MIMAT0018182","hsa-miR-3908"
"1000","MI0022727","hsa-mir-6880"
"1001","MIMAT0027660","hsa-miR-6880-5p"
"1002","MIMAT0027661","hsa-miR-6880-3p"
"1003","MI0018167","hsa-mir-5188"
"1004","MIMAT0021119","hsa-miR-5188"
"1005","MI0016002","hsa-mir-3612"
"1006","MIMAT0017989","hsa-miR-3612"
"1007","MI0022608","hsa-mir-6763"
"1008","MIMAT0027426","hsa-miR-6763-5p"
"1009","MIMAT0027427","hsa-miR-6763-3p"
"1010","MI0016862","hsa-mir-4499"
"1011","MIMAT0019035","hsa-miR-4499"
"1012","MI0011282","hsa-mir-2276"
"1013","MIMAT0011775","hsa-miR-2276-3p"
"1014","MIMAT0026921","hsa-miR-2276-5p"
"1015","MI0015835","hsa-mir-4305"
"1016","MIMAT0016857","hsa-miR-4305"
"1017","MI0008190","hsa-mir-320d-1"
"1018","MIMAT0006764","hsa-miR-320d"
"1019","MI0003635","hsa-mir-621"
"1020","MIMAT0003290","hsa-miR-621"
"1021","MI0014199","hsa-mir-3168"
"1022","MIMAT0015043","hsa-miR-3168"
"1023","MI0017873","hsa-mir-5006"
"1024","MIMAT0021033","hsa-miR-5006-5p"
"1025","MIMAT0021034","hsa-miR-5006-3p"
"1026","MI0025915","hsa-mir-8079"
"1027","MIMAT0031006","hsa-miR-8079"
"1028","MI0016003","hsa-mir-3613"
"1029","MIMAT0017990","hsa-miR-3613-5p"
"1030","MIMAT0017991","hsa-miR-3613-3p"
"1031","MI0000070","hsa-mir-16-1"
"1032","MIMAT0000069","hsa-miR-16-5p"
"1033","MIMAT0004489","hsa-miR-16-1-3p"
"1034","MI0000069","hsa-mir-15a"
"1035","MIMAT0000068","hsa-miR-15a-5p"
"1036","MIMAT0004488","hsa-miR-15a-3p"
"1037","MI0019300","hsa-mir-5693"
"1038","MIMAT0022486","hsa-miR-5693"
"1039","MI0017336","hsa-mir-4703"
"1040","MIMAT0019801","hsa-miR-4703-5p"
"1041","MIMAT0019802","hsa-miR-4703-3p"
"1042","MI0004065","hsa-mir-759"
"1043","MIMAT0010497","hsa-miR-759"
"1044","MI0006358","hsa-mir-1297"
"1045","MIMAT0005886","hsa-miR-1297"
"1046","MI0017874","hsa-mir-5007"
"1047","MIMAT0021035","hsa-miR-5007-5p"
"1048","MIMAT0021036","hsa-miR-5007-3p"
"1049","MI0014200","hsa-mir-3169"
"1050","MIMAT0015044","hsa-miR-3169"
"1051","MI0016833","hsa-mir-548x-2"
"1052","MIMAT0015081","hsa-miR-548x-3p"
"1053","MI0017337","hsa-mir-4704"
"1054","MIMAT0019803","hsa-miR-4704-5p"
"1055","MIMAT0019804","hsa-miR-4704-3p"
"1056","MI0016066","hsa-mir-3665"
"1057","MIMAT0018087","hsa-miR-3665"
"1058","MI0016863","hsa-mir-4500"
"1059","MIMAT0019036","hsa-miR-4500"
"1060","MI0003636","hsa-mir-622"
"1061","MIMAT0003291","hsa-miR-622"
"1062","MI0000071","hsa-mir-17"
"1063","MIMAT0000070","hsa-miR-17-5p"
"1064","MIMAT0000071","hsa-miR-17-3p"
"1065","MI0000072","hsa-mir-18a"
"1066","MIMAT0000072","hsa-miR-18a-5p"
"1067","MIMAT0002891","hsa-miR-18a-3p"
"1068","MI0000073","hsa-mir-19a"
"1069","MIMAT0004490","hsa-miR-19a-5p"
"1070","MIMAT0000073","hsa-miR-19a-3p"
"1071","MI0000076","hsa-mir-20a"
"1072","MIMAT0000075","hsa-miR-20a-5p"
"1073","MIMAT0004493","hsa-miR-20a-3p"
"1074","MI0000074","hsa-mir-19b-1"
"1075","MIMAT0004491","hsa-miR-19b-1-5p"
"1076","MIMAT0000074","hsa-miR-19b-3p"
"1077","MI0000093","hsa-mir-92a-1"
"1078","MIMAT0004507","hsa-miR-92a-1-5p"
"1079","MIMAT0000092","hsa-miR-92a-3p"
"1080","MI0019132","hsa-mir-548as"
"1081","MIMAT0022267","hsa-miR-548as-5p"
"1082","MIMAT0022268","hsa-miR-548as-3p"
"1083","MI0016864","hsa-mir-4501"
"1084","MIMAT0019037","hsa-miR-4501"
"1085","MI0014201","hsa-mir-3170"
"1086","MIMAT0015045","hsa-miR-3170"
"1087","MI0003637","hsa-mir-623"
"1088","MIMAT0003292","hsa-miR-623"
"1089","MI0015836","hsa-mir-4306"
"1090","MIMAT0016858","hsa-miR-4306"
"1091","MI0012062","hsa-mir-2681"
"1092","MIMAT0013515","hsa-miR-2681-5p"
"1093","MIMAT0013516","hsa-miR-2681-3p"
"1094","MI0017338","hsa-mir-4705"
"1095","MIMAT0019805","hsa-miR-4705"
"1096","MI0006404","hsa-mir-1267"
"1097","MIMAT0005921","hsa-miR-1267"
"1098","MI0025909","hsa-mir-8073"
"1099","MIMAT0031000","hsa-miR-8073"
"1100","MI0025911","hsa-mir-8075"
"1101","MIMAT0031002","hsa-miR-8075"
"1102","MI0019131","hsa-mir-548ar"
"1103","MIMAT0022265","hsa-miR-548ar-5p"
"1104","MIMAT0022266","hsa-miR-548ar-3p"
"1105","MI0016865","hsa-mir-4502"
"1106","MIMAT0019038","hsa-miR-4502"
"1107","MI0022551","hsa-mir-6717"
"1108","MIMAT0025846","hsa-miR-6717-5p"
"1109","MI0017340","hsa-mir-4707"
"1110","MIMAT0019807","hsa-miR-4707-5p"
"1111","MIMAT0019808","hsa-miR-4707-3p"
"1112","MI0000251","hsa-mir-208a"
"1113","MIMAT0000241","hsa-miR-208a-3p"
"1114","MIMAT0026474","hsa-miR-208a-5p"
"1115","MI0005570","hsa-mir-208b"
"1116","MIMAT0004960","hsa-miR-208b-3p"
"1117","MIMAT0026722","hsa-miR-208b-5p"
"1118","MI0025239","hsa-mir-7703"
"1119","MIMAT0030018","hsa-miR-7703"
"1120","MI0015838","hsa-mir-4307"
"1121","MIMAT0016860","hsa-miR-4307"
"1122","MI0014202","hsa-mir-3171"
"1123","MIMAT0015046","hsa-miR-3171"
"1124","MI0003638","hsa-mir-624"
"1125","MIMAT0003293","hsa-miR-624-5p"
"1126","MIMAT0004807","hsa-miR-624-3p"
"1127","MI0016866","hsa-mir-4503"
"1128","MIMAT0019039","hsa-miR-4503"
"1129","MI0016595","hsa-mir-548y"
"1130","MIMAT0018354","hsa-miR-548y"
"1131","MI0020353","hsa-mir-6076"
"1132","MIMAT0023701","hsa-miR-6076"
"1133","MI0016867","hsa-mir-4504"
"1134","MIMAT0019040","hsa-miR-4504"
"1135","MI0019135","hsa-mir-5580"
"1136","MIMAT0022273","hsa-miR-5580-5p"
"1137","MIMAT0022274","hsa-miR-5580-3p"
"1138","MI0015839","hsa-mir-4308"
"1139","MIMAT0016861","hsa-miR-4308"
"1140","MI0019143","hsa-mir-5586"
"1141","MIMAT0022287","hsa-miR-5586-5p"
"1142","MIMAT0022288","hsa-miR-5586-3p"
"1143","MI0030983","hsa-mir-9718"
"1144","MIMAT0039310","hsa-miR-9718"
"1145","MI0006411","hsa-mir-548h-1"
"1146","MIMAT0005928","hsa-miR-548h-5p"
"1147","MI0025525","hsa-mir-7855"
"1148","MIMAT0030430","hsa-miR-7855-5p"
"1149","MI0017339","hsa-mir-4706"
"1150","MIMAT0019806","hsa-miR-4706"
"1151","MI0017341","hsa-mir-4708"
"1152","MIMAT0019809","hsa-miR-4708-5p"
"1153","MIMAT0019810","hsa-miR-4708-3p"
"1154","MI0003639","hsa-mir-625"
"1155","MIMAT0003294","hsa-miR-625-5p"
"1156","MIMAT0004808","hsa-miR-625-3p"
"1157","MI0019301","hsa-mir-5694"
"1158","MIMAT0022487","hsa-miR-5694"
"1159","MI0025510","hsa-mir-7843"
"1160","MIMAT0030411","hsa-miR-7843-5p"
"1161","MIMAT0030412","hsa-miR-7843-3p"
"1162","MI0016868","hsa-mir-4505"
"1163","MIMAT0019041","hsa-miR-4505"
"1164","MI0017342","hsa-mir-4709"
"1165","MIMAT0019811","hsa-miR-4709-5p"
"1166","MIMAT0019812","hsa-miR-4709-3p"
"1167","MI0006394","hsa-mir-1260a"
"1168","MIMAT0005911","hsa-miR-1260a"
"1169","MI0016869","hsa-mir-4506"
"1170","MIMAT0019042","hsa-miR-4506"
"1171","MI0014204","hsa-mir-3173"
"1172","MIMAT0015048","hsa-miR-3173-3p"
"1173","MIMAT0019214","hsa-miR-3173-5p"
"1174","MI0003772","hsa-mir-151b"
"1175","MIMAT0010214","hsa-miR-151b"
"1176","MI0000805","hsa-mir-342"
"1177","MIMAT0004694","hsa-miR-342-5p"
"1178","MIMAT0000753","hsa-miR-342-3p"
"1179","MI0022609","hsa-mir-6764"
"1180","MIMAT0027428","hsa-miR-6764-5p"
"1181","MIMAT0027429","hsa-miR-6764-3p"
"1182","MI0000825","hsa-mir-345"
"1183","MIMAT0000772","hsa-miR-345-5p"
"1184","MIMAT0022698","hsa-miR-345-3p"
"1185","MI0016870","hsa-mir-2392"
"1186","MIMAT0019043","hsa-miR-2392"
"1187","MI0005118","hsa-mir-770"
"1188","MIMAT0003948","hsa-miR-770-5p"
"1189","MI0003132","hsa-mir-493"
"1190","MIMAT0002813","hsa-miR-493-5p"
"1191","MIMAT0003161","hsa-miR-493-3p"
"1192","MI0000806","hsa-mir-337"
"1193","MIMAT0004695","hsa-miR-337-5p"
"1194","MIMAT0000754","hsa-miR-337-3p"
"1195","MI0005563","hsa-mir-665"
"1196","MIMAT0004952","hsa-miR-665"
"1197","MI0001721","hsa-mir-431"
"1198","MIMAT0001625","hsa-miR-431-5p"
"1199","MIMAT0004757","hsa-miR-431-3p"
"1200","MI0001723","hsa-mir-433"
"1201","MIMAT0001627","hsa-miR-433-3p"
"1202","MIMAT0026554","hsa-miR-433-5p"
"1203","MI0000472","hsa-mir-127"
