"","Ensembl_ID","Symbol","Biotype"
"53028","ENSG00000263453","MIR4532","miRNA"
"53049","ENSG00000284040","MIR296","miRNA"
"53050","ENSG00000216031","MIR298","miRNA"
"53084","ENSG00000207802","MIR646","miRNA"
"53086","ENSG00000266140","MIR4533","miRNA"
"53087","ENSG00000265617","MIR548AG2","miRNA"
"53098","ENSG00000284193","MIR1257","miRNA"
"53100","ENSG00000265306","MIR3195","miRNA"
"53111","ENSG00000284074","MIR4758","miRNA"
"53124","ENSG00000199017","MIR1-1","miRNA"
"53125","ENSG00000284508","MIR133A2","miRNA"
"53160","ENSG00000207598","MIR124-3","miRNA"
"53164","ENSG00000266463","MIR3196","miRNA"
"53168","ENSG00000266104","MIR4326","miRNA"
"53206","ENSG00000283206","MIR941-1","miRNA"
"53207","ENSG00000216141","MIR941-2","miRNA"
"53208","ENSG00000283513","MIR941-3","miRNA"
"53209","ENSG00000216195","MIR941-4","miRNA"
"53210","ENSG00000275842","MIR941-5","miRNA"
"53212","ENSG00000284433","MIR1914","miRNA"
"53213","ENSG00000207554","MIR647","miRNA"
"53223","ENSG00000274034","MIR6813","miRNA"
"53273","ENSG00000284550","MIR8069-1","miRNA"
"53298","ENSG00000275950","MIR6724-1","miRNA"
"53300","ENSG00000275708","MIR3648-1","miRNA"
"53301","ENSG00000277437","MIR3687-1","miRNA"
"53304","ENSG00000274060","MIR6724-2","miRNA"
"53309","ENSG00000277379","MIR6724-3","miRNA"
"53313","ENSG00000275692","MIR6724-4","miRNA"
"53324","ENSG00000264462","MIR3648-2","miRNA"
"53325","ENSG00000264063","MIR3687-2","miRNA"
"53367","ENSG00000266211","MIR3156-3","miRNA"
"53376","ENSG00000266299","MIR3118-1","miRNA"
"53382","ENSG00000278618","MIR8069-2","miRNA"
"53438","ENSG00000207638","MIR99A","miRNA"
"53439","ENSG00000199030","MIRLET7C","miRNA"
"53441","ENSG00000207863","MIR125B2","miRNA"
"53470","ENSG00000265841","MIR548X","miRNA"
"53511","ENSG00000275469","MIR6130","miRNA"
"53541","ENSG00000283904","MIR155","miRNA"
"53564","ENSG00000266133","MIR4759","miRNA"
"53618","ENSG00000265007","MIR4327","miRNA"
"53720","ENSG00000284448","MIR6501","miRNA"
"53753","ENSG00000211590","MIR802","miRNA"
"53847","ENSG00000275523","MIR6508","miRNA"
"53858","ENSG00000263973","MIR4760","miRNA"
"53864","ENSG00000263681","MIR3197","miRNA"
"53881","ENSG00000275166","MIR6814","miRNA"
"53914","ENSG00000264580","MIR5692B","miRNA"
"53933","ENSG00000278433","MIR6070","miRNA"
"54028","ENSG00000275167","MIR6815","miRNA"
"54170","ENSG00000264757","MIR3198-1","miRNA"
"54174","ENSG00000207780","MIR648","miRNA"
"54270","ENSG00000284031","MIR4761","miRNA"
"54273","ENSG00000208023","MIR185","miRNA"
"54278","ENSG00000284140","MIR3618","miRNA"
"54279","ENSG00000284464","MIR1306","miRNA"
"54282","ENSG00000278278","MIR6816","miRNA"
"54290","ENSG00000221039","MIR1286","miRNA"
"54336","ENSG00000207575","MIR649","miRNA"
"54377","ENSG00000212102","MIR301B","miRNA"
"54378","ENSG00000283871","MIR130B","miRNA"
"54499","ENSG00000284049","MIR650","miRNA"
"54508","ENSG00000264824","MIR5571","miRNA"
"54639","ENSG00000277872","MIR6817","miRNA"
"54664","ENSG00000221760","MIR548J","miRNA"
"54702","ENSG00000264073","MIR3199-1","miRNA"
"54703","ENSG00000283225","MIR3199-2","miRNA"
"54711","ENSG00000276162","MIR5739","miRNA"
"54736","ENSG00000280968","MIR3653","miRNA"
"54760","ENSG00000275818","MIR6818","miRNA"
"54800","ENSG00000264661","MIR3200","miRNA"
"54820","ENSG00000264141","MIR3928","miRNA"
"54841","ENSG00000284082","MIR7109","miRNA"
"54895","ENSG00000266012","MIR4764","miRNA"
"54916","ENSG00000266320","MIR3909","miRNA"
"54917","ENSG00000274280","MIR6069","miRNA"
"54949","ENSG00000278420","MIR6819","miRNA"
"55009","ENSG00000284197","MIR658","miRNA"
"55010","ENSG00000207696","MIR659","miRNA"
"55019","ENSG00000284289","MIR6820","miRNA"
"55021","ENSG00000284266","MIR4534","miRNA"
"55122","ENSG00000266594","MIR4766","miRNA"
"55134","ENSG00000284015","MIR1281","miRNA"
"55143","ENSG00000274552","MIR6889","miRNA"
"55167","ENSG00000207932","MIR33A","miRNA"
"55170","ENSG00000283829","MIR378I","miRNA"
"55268","ENSG00000221598","MIR1249","miRNA"
"55281","ENSG00000264160","MIR4762","miRNA"
"55295","ENSG00000266533","MIR3619","miRNA"
"55296","ENSG00000283990","MIRLET7A3","miRNA"
"55297","ENSG00000284175","MIR4763","miRNA"
"55298","ENSG00000284520","MIRLET7B","miRNA"
"55328","ENSG00000266508","MIR3201","miRNA"
"55332","ENSG00000266887","MIR4535","miRNA"
"55339","ENSG00000264139","MIR3667","miRNA"
"55359","ENSG00000276753","MIR6821","miRNA"
"55427","ENSG00000265658","MIR3690","miRNA"
"55442","ENSG00000277120","MIR6089","miRNA"
"55479","ENSG00000265284","MIR4770","miRNA"
"55486","ENSG00000264268","MIR4767","miRNA"
"55493","ENSG00000207628","MIR651","miRNA"
"55538","ENSG00000263652","MIR548AX","miRNA"
"55568","ENSG00000283493","MIR6086","miRNA"
"55611","ENSG00000265144","MIR548AM","miRNA"
"55627","ENSG00000265465","MIR4768","miRNA"
"55660","ENSG00000264566","MIR23C","miRNA"
"55762","ENSG00000277569","MIR6134","miRNA"
"55770","ENSG00000264090","MIR4666B","miRNA"
"55795","ENSG00000263600","MIR3915","miRNA"
"55796","ENSG00000221348","MIR548F5","miRNA"
"55848","ENSG00000221466","MIR548AJ2","miRNA"
"55868","ENSG00000263730","MIR3937","miRNA"
"55873","ENSG00000263972","MIR1587","miRNA"
"55951","ENSG00000207870","MIR221","miRNA"
"55952","ENSG00000207725","MIR222","miRNA"
"56005","ENSG00000263858","MIR4769","miRNA"
"56128","ENSG00000207758","MIR532","miRNA"
"56129","ENSG00000207768","MIR188","miRNA"
"56130","ENSG00000207785","MIR500A","miRNA"
"56131","ENSG00000208015","MIR362","miRNA"
"56132","ENSG00000211538","MIR501","miRNA"
"56133","ENSG00000239057","MIR500B","miRNA"
"56134","ENSG00000207970","MIR660","miRNA"
"56135","ENSG00000272080","MIR502","miRNA"
"56175","ENSG00000275335","MIR8088","miRNA"
"56224","ENSG00000276575","MIR6895","miRNA"
"56225","ENSG00000277474","MIR6894","miRNA"
"56233","ENSG00000278204","MIR6857","miRNA"
"56240","ENSG00000271886","MIR98","miRNA"
"56241","ENSG00000208012","MIRLET7F2","miRNA"
"56281","ENSG00000283334","MIR4536-1","miRNA"
"56282","ENSG00000266328","MIR4536-2","miRNA"
"56327","ENSG00000222532","MIR1468","miRNA"
"56359","ENSG00000284567","MIR223","miRNA"
"56398","ENSG00000211991","MIR676","miRNA"
"56535","ENSG00000202566","MIR421","miRNA"
"56536","ENSG00000212027","MIR374B","miRNA"
"56537","ENSG00000283534","MIR374C","miRNA"
"56543","ENSG00000207820","MIR545","miRNA"
"56544","ENSG00000199168","MIR374A","miRNA"
"56583","ENSG00000283242","MIR384","miRNA"
"56584","ENSG00000207995","MIR325","miRNA"
"56607","ENSG00000283622","MIR4328","miRNA"
"56645","ENSG00000221494","MIR548I4","miRNA"
"56658","ENSG00000283435","MIR1321","miRNA"
"56662","ENSG00000199051","MIR361","miRNA"
"56726","ENSG00000221187","MIR548M","miRNA"
"56916","ENSG00000263515","MIR548AN","miRNA"
"56955","ENSG00000275110","MIR6087","miRNA"
"56966","ENSG00000208013","MIR652","miRNA"
"56967","ENSG00000265584","MIR3978","miRNA"
"57000","ENSG00000283775","MIR4329","miRNA"
"57017","ENSG00000212100","MIR764","miRNA"
"57018","ENSG00000222321","MIR1912","miRNA"
"57019","ENSG00000276158","MIR1264","miRNA"
"57020","ENSG00000221710","MIR1298","miRNA"
"57021","ENSG00000222715","MIR1911","miRNA"
"57023","ENSG00000199001","MIR448","miRNA"
"57068","ENSG00000221463","MIR1277","miRNA"
"57101","ENSG00000211578","MIR766","miRNA"
"57164","ENSG00000265456","MIR3672","miRNA"
"57302","ENSG00000284499","MIR363","miRNA"
"57303","ENSG00000284538","MIR92A2","miRNA"
"57304","ENSG00000284107","MIR19B2","miRNA"
"57305","ENSG00000284043","MIR20B","miRNA"
"57306","ENSG00000283931","MIR18B","miRNA"
"57307","ENSG00000284157","MIR106A","miRNA"
"57314","ENSG00000216001","MIR450B","miRNA"
"57315","ENSG00000199132","MIR450A1","miRNA"
"57316","ENSG00000207755","MIR450A2","miRNA"
"57317","ENSG00000207784","MIR542","miRNA"
"57319","ENSG00000208005","MIR503","miRNA"
"57320","ENSG00000284231","MIR424","miRNA"
"57392","ENSG00000216060","MIR934","miRNA"
"57424","ENSG00000207800","MIR504","miRNA"
"57435","ENSG00000207633","MIR505","miRNA"
"57450","ENSG00000221081","MIR320D2","miRNA"
"57498","ENSG00000252219","MIR892C","miRNA"
"57499","ENSG00000216075","MIR890","miRNA"
"57500","ENSG00000216005","MIR888","miRNA"
"57501","ENSG00000215943","MIR892A","miRNA"
"57502","ENSG00000216098","MIR892B","miRNA"
"57503","ENSG00000216064","MIR891B","miRNA"
"57504","ENSG00000216056","MIR891A","miRNA"
"57514","ENSG00000216171","MIR513C","miRNA"
"57515","ENSG00000207871","MIR513B","miRNA"
"57516","ENSG00000207873","MIR513A1","miRNA"
"57517","ENSG00000207984","MIR513A2","miRNA"
"57518","ENSG00000207731","MIR506","miRNA"
"57519","ENSG00000207969","MIR507","miRNA"
"57520","ENSG00000207589","MIR508","miRNA"
"57521","ENSG00000252583","MIR514B","miRNA"
"57522","ENSG00000212013","MIR509-2","miRNA"
"57523","ENSG00000212014","MIR509-3","miRNA"
"57524","ENSG00000208000","MIR509-1","miRNA"
"57525","ENSG00000207641","MIR510","miRNA"
"57526","ENSG00000207868","MIR514A1","miRNA"
"57527","ENSG00000207866","MIR514A2","miRNA"
"57528","ENSG00000207867","MIR514A3","miRNA"
"57576","ENSG00000252454","MIR2114","miRNA"
"57589","ENSG00000265789","MIR4330","miRNA"
"57606","ENSG00000284363","MIR224","miRNA"
"57607","ENSG00000283751","MIR452","miRNA"
"57615","ENSG00000207957","MIR105-1","miRNA"
"57616","ENSG00000211583","MIR767","miRNA"
"57617","ENSG00000207818","MIR105-2","miRNA"
"57684","ENSG00000265176","MIR3202-1","miRNA"
"57685","ENSG00000283694","MIR3202-2","miRNA"
"57687","ENSG00000284286","MIR718","miRNA"
"57711","ENSG00000276350","MIR6858","miRNA"
"57736","ENSG00000284450","MIR664B","miRNA"
"57744","ENSG00000221533","MIR1184-1","miRNA"
"57764","ENSG00000221190","MIR1184-2","miRNA"
"57766","ENSG00000221603","MIR1184-3","miRNA"
"57797","ENSG00000265658","MIR3690","miRNA"
"57812","ENSG00000277120","MIR6089","miRNA"
"58452","ENSG00000283344","MIR1244-4","miRNA"
"58507","ENSG00000284767","MIR3649","miRNA"
"58555","ENSG00000285146","MIR7703","miRNA"
"58591","ENSG00000284998","MIR4666A","miRNA"
"58610","ENSG00000281403","MIR6719","miRNA"
"58702","ENSG00000280948","MIR1976","miRNA"
"58733","ENSG00000284275","MIR564","miRNA"
"58747","ENSG00000281810","MIR3972","miRNA"
"58782","ENSG00000282900","MIR4743","miRNA"
"58795","ENSG00000284577","MIR3656","miRNA"
"58818","ENSG00000283960","MIR3714","miRNA"
"58918","ENSG00000285428","MIR6848","miRNA"
"58926","ENSG00000284918","MIR939","miRNA"
"58927","ENSG00000285207","MIR1234","miRNA"
"58928","ENSG00000285088","MIR6849","miRNA"
"58982","ENSG00000283912","MIR1229","miRNA"
"58989","ENSG00000285487","MIR6892","miRNA"
"59017","ENSG00000284905","MIR8055","miRNA"
"59019","ENSG00000284880","MIR4659A","miRNA"
"59020","ENSG00000285083","MIR4659B","miRNA"
"59126","ENSG00000285056","MIR598","miRNA"
"59131","ENSG00000284875","MIR1322","miRNA"
"59136","ENSG00000285364","MIR4286","miRNA"
"59148","ENSG00000285161","MIR124-1","miRNA"
"59150","ENSG00000285033","MIR597","miRNA"
"59169","ENSG00000285514","MIR4660","miRNA"
"59214","ENSG00000284785","MIR5692A2","miRNA"
"59216","ENSG00000285270","MIR3926-1","miRNA"
"59217","ENSG00000284855","MIR3926-2","miRNA"
"59270","ENSG00000284352","MIR3680-1","miRNA"
"60238","ENSG00000284492","MIR6778","miRNA"
"61814","ENSG00000285406","MIR4789","miRNA"
